gene,Human_mature_astrocytes,Human_Neurons,Human_Oligodendrocytes,Human_Microglia_Macrophage,Human_Endothelial,Human_Whole_Cortex
TRIM58,0.138919583,0.507628,0.1845642,0.5,0.1,0.24354225
TRIM59,0.158618083,0.124656,6.145536,0.2,0.136213,0.228770575
TRIM6,0.1,0.1,0.1454974,0.1,0.1,0.11373225
TRIM6-TRIM34,0.1,0.1,0.1,0.1,0.1,0.1
TRIM60,0.1,0.1,0.1,0.1,0.1,0.1
TRIM61,0.388944917,0.1,0.336404,0.4,0.1,0.3814675
TRIM62,0.314486583,0.943971,1.7220642,0.2,0.8384485,0.1469312
TRIM63,0.1,0.1,0.1,0.2,0.1,0.1
TRIM64,0.1,0.1,0.1,0.1,0.1,0.1
TRIM64B,0.1,0.173996,0.1,0.1,0.1,0.1
TRIM64C,0.1,0.1,0.1,0.1,0.1,0.1
TRIM65,0.230918167,0.1,0.2059766,0.1,0.2144855,0.05699315
TRIM66,0.859661333,0.597057,0.216651,0.5,0.2268535,0.34970375
TRIM67,0.1125635,0.987327,0.4390628,0.1,0.1,0.1694101
TRIM68,1.87984975,1.16437,1.162931,0.4,0.467032,0.243764475
TRIM69,1.744746083,1.51907,0.7289284,0.4,0.455161,0.66199075
TRIM7,0.192531083,1.73775,0.1386522,0.1,0.222304,0.3844175
TRIM71,0.1,0.15624,0.1106076,0.1,0.1,0.067463875
TRIM72,0.1,0.1,0.1,0.1,0.1,0.1
TRIM74,0.103211,0.1,0.1,0.1,0.1,0.064364675
TRIM77P,0.1,0.1,0.1,0.1,0.1,0.128986925
TRIM78P,0.305303917,0.218846,0.1,0.1,0.4689525,0.13910975
TRIM8,11.74669,4.517,4.122518,3.4,1.448655,1.42733575
TRIM9,16.29112583,19.921,8.03922,0.2,1.356095,11.75795
TRIML1,0.1,0.1,0.1,0.1,0.1,0.1
TRIML2,0.1,0.1,0.1,0.1,0.1,0.105067075
TRIO,2.342850833,3.77658,2.620521,3.4,2.71629,2.429165
TRIOBP,0.460128583,0.1,0.1155428,0.3,1.402574,0.21243975
TRIP10,0.28785825,0.1,0.2492654,0.5,0.879671,0.0890722
TRIP11,5.825848333,5.68662,5.428838,3.6,2.1018,9.872085
TRIP12,11.96924583,11.7574,12.00632,16.9,4.92237,5.5140975
TRIP13,0.183396583,0.210226,0.1395466,0.1,0.1,0.11185315
TRIP4,2.134104167,1.87562,2.697272,2.9,1.882325,0.92931175
TRIP6,4.152461667,0.149038,0.6547888,1.4,2.380235,0.411545125
TRIT1,1.480289333,2.15256,1.99622,2.1,0.810517,1.5818125
TRMT1,0.16094975,0.237179,0.1,0.1,0.1,0.05750405
TRMT11,4.2715075,10.8119,4.42884,3.0,1.169846,3.7596225
TRMT112,7.00608,16.629,27.2284,18.9,15.03215,1.6978885
TRMT12,1.60537875,3.08147,1.34455,1.0,1.0434575,0.80109375
TRMT1L,1.937806583,3.66404,2.067218,1.6,1.0624835,1.6052225
TRMT2A,0.29230175,0.1,0.1,0.1,0.144018,0.1
TRMT2B,0.64834075,0.394802,0.2859134,0.4,0.1678215,0.16097725
TRMT5,2.5776575,3.64557,1.92297,0.6,0.99515,1.5211575
TRMT6,0.777004667,4.14559,1.0369234,1.4,0.316924,0.70392225
TRMT61A,0.145128917,0.1,0.101504,0.1,0.1,0.078913525
TRMT61B,0.729772333,2.53178,1.3213766,0.6,0.2330685,0.987511
TRMU,0.559014,0.392599,0.301098,0.4,0.100123,0.2000235
TRNAU1AP,2.5425525,3.39987,3.783302,2.8,1.7446,0.7174145
TRNP1,0.294763417,5.01619,0.49765,0.1,0.130891,0.62252075
TRNT1,1.564720667,2.33122,1.9756568,1.2,0.6698645,2.3835825
TRO,2.614605,10.9836,4.515544,1.5,1.208144,3.258135
TROAP,0.1,0.1,0.1,0.1,0.1,0.079913575
TROVE2,20.62055,9.21352,12.879704,7.7,5.10186,6.572725
TRPA1,0.1,0.1,0.1,0.1,0.1,0.1689697
TRPC1,3.0983675,5.63656,3.020524,0.5,2.473545,3.472295
TRPC2,0.105381333,0.1,0.1,0.1,0.1,0.1
TRPC3,0.109442417,1.83223,0.4170062,0.1,1.811515,0.147775
TRPC4,0.100240667,4.39391,0.1,0.1,1.0152,0.71025325
TRPC4AP,2.770930833,3.49259,2.889998,2.4,1.0872525,0.6142225
TRPC5,0.105430583,3.20157,0.2797218,0.2,0.112348,0.442849
TRPC6,0.123054,2.4898,0.1,0.1,0.7289275,0.20412175
TRPC7,0.1,0.867109,0.1,0.1,0.1,0.1
TRPM1,0.1,0.1,0.2653374,0.1,0.1,0.039925525
TRPM2,0.1,0.1,0.1,0.4,0.1,0.0617552
TRPM3,7.146879167,1.65603,0.5908308,0.1,0.3219385,1.58894
TRPM4,0.1060615,0.132457,0.1,0.1,0.1,0.061988825
TRPM5,0.1,0.1,0.1,0.1,0.1,0.1
TRPM6,0.1,0.141779,0.8331158,0.1,1.141695,0.1471106
TRPM7,1.879144667,1.68796,1.618486,3.2,1.024223,2.2573225
TRPM8,0.1,0.1,0.101084,0.1,0.1,0.081605075
TRPS1,14.31725417,2.6099,2.898614,1.6,0.942098,3.144845
TRPT1,3.6543625,2.14157,1.6745656,1.9,1.998785,0.4869775
TRPV1,0.812530583,0.473883,0.6463998,0.3,0.146138,0.4822965
TRPV2,0.105593667,0.1,0.1,1.2,0.70355,0.092584225
TRPV3,0.417934,0.142449,0.1575952,0.1,0.1236735,0.065059975
TRPV4,0.1,0.1,0.1,0.1,0.1,0.1
TRPV5,0.1,0.1,0.1143146,0.1,0.1,0.1
TRPV6,0.1,0.1,0.1,0.1,0.1,0.082275925
TRRAP,2.430506667,1.33401,1.08151,2.0,0.9070875,0.97761725
TRUB1,1.282149667,5.06963,2.069874,0.6,0.556575,1.3825275
TRUB2,2.329036917,2.6246,4.488794,0.6,1.053377,1.00347725
TRY6,0.1,0.1,0.1,0.1,0.1,0.1
TSC1,4.2975075,4.74743,2.418776,1.9,0.9144205,1.78799125
TSC2,1.406635167,0.17441,0.3115004,0.3,0.9073985,0.53994625
TSC22D1,18.1614275,44.3355,13.584158,2.0,43.3182,5.835285
TSC22D1-AS1,0.1,0.1,0.1,0.1,0.1,0.49286425
TSC22D2,2.578016667,3.85484,1.650197,14.4,1.85306,1.73729
TSC22D3,17.083325,27.6626,15.465328,54.5,74.33565,3.6553
TSC22D4,0.441357417,0.1,0.1519946,0.1,0.1147,0.365663575
TSEN15,4.3126525,5.77805,10.271298,1.8,0.7607305,1.9565625
TSEN2,2.419690167,3.04631,1.648192,1.1,0.7985795,2.3223125
TSEN34,2.2685575,2.27914,1.4166238,1.5,1.148905,0.444485
TSEN54,0.624670583,0.530482,0.4058462,0.4,0.241183,0.1949909
TSFM,4.378765,4.0143,2.526172,0.8,0.8105665,1.12617075
TSG1,0.1,0.199044,0.1,0.1,0.1,0.104337675
TSG101,14.26468583,22.793,16.73852,10.5,6.24655,3.256555
TSGA10,0.560902083,1.24961,1.7908032,0.3,0.230439,0.7331605
TSGA10IP,0.1,0.1,0.1,0.1,0.1,0.1
TSGA13,0.1,0.1,0.1,0.1,0.1,0.1
TSHB,0.1,0.1,0.1,0.1,0.1,0.1
TSHR,0.270283417,0.1,0.2654178,0.3,0.100814,0.4114425
TSHZ1,2.803933333,2.05264,1.7063592,0.4,0.78033,1.7643525
TSHZ2,0.1,1.59245,0.1207746,0.1,0.265328,1.05427725
TSHZ3,0.197385417,1.16496,0.4773082,0.1,0.372952,0.72012875
TSIX,0.1,0.1,0.1,0.1,0.1,0.052893268
TSKS,0.1,0.1,0.1,0.1,0.1,0.1
TSKU,0.523482583,0.1,0.1244264,0.1,0.310232,0.078921625
TSLP,0.1067895,0.1,0.1,0.1,0.1144145,0.126943275
TSN,6.934421667,9.65458,7.353526,4.3,1.49296,2.0931875
TSNARE1,0.1,0.1,0.1,0.1,0.1,0.1
TSNAX,6.46049,11.2659,6.109752,8.0,3.517525,2.913415
TSNAX-DISC1,0.1,0.1,0.910394,0.1,0.1,0.133422
TSNAXIP1,0.455858667,0.512313,0.1020586,0.1,0.1,0.15028675
TSPAN1,0.1,0.162097,0.1107782,0.1,0.149766,0.1090738
TSPAN10,0.1,0.1,0.1,0.1,0.1,0.1
TSPAN11,0.441652667,0.127912,1.0213374,0.1,0.1385455,0.076840643
TSPAN12,6.187561667,2.33503,1.5118108,0.1,2.06168,1.106339
TSPAN13,1.087348417,18.388,1.9369174,0.1,0.431707,3.45602
TSPAN14,1.235884833,0.73037,0.6618118,5.3,3.982605,0.4783672
TSPAN15,0.444419667,0.463193,2.50016,0.6,0.2406115,0.124816975
TSPAN16,0.10311925,0.1,0.1,0.1,0.1,0.1
TSPAN17,0.495297083,0.294016,0.201322,0.2,0.863754,0.140361925
TSPAN18,0.719882,0.511047,0.2270452,0.1,0.254964,0.1288225
TSPAN19,0.1,0.286307,0.3644264,0.1,0.1,0.0787431
TSPAN2,0.1004295,1.14277,0.1098534,0.1,0.144522,0.1618868
TSPAN3,27.58673333,17.8162,12.260302,6.9,4.10226,8.278225
TSPAN31,4.285289167,2.8722,2.947716,2.8,1.57784,0.41819325
TSPAN32,0.1,0.1,0.1,0.1,0.1,0.08501595
TSPAN33,1.735867417,0.712536,0.7614792,1.4,0.1,0.135411325
TSPAN4,0.112858833,0.1,0.1,0.1,0.3417015,0.083779925
TSPAN5,3.65714,13.2003,5.487246,0.3,4.350755,3.0347975
TSPAN6,7.948171667,1.97462,4.732798,0.5,4.114485,1.227945
TSPAN7,235.4916667,185.907,37.630018,8.1,17.98255,39.876525
TSPAN8,0.109337667,0.1,1.0100344,0.1,0.409159,0.10876475
TSPAN9,0.104876333,0.1,0.1,0.1,0.5472295,0.074762525
TSPEAR,0.1,0.1,0.1,0.1,0.1,0.081326575
TSPO,0.579746833,0.1,0.3128518,1.0,0.488918,0.117028
TSPO2,0.1,0.1,0.1,0.1,0.1,0.1
TSPY1,0.1,0.1,0.1,0.1,0.1,0.1
TSPY2,0.1,0.1,0.1,0.1,0.1,0.1
TSPY26P,0.123968,0.1,0.1,0.1,0.237499,0.1
TSPY3,0.1,0.1,0.1,0.1,0.1,0.1
TSPY4,0.1,0.1,0.1,0.1,0.1,0.1
TSPY8,0.1,0.1,0.1,0.1,0.1,0.1
TSPYL1,7.14241,48.9105,7.397146,7.3,3.593005,6.094475
TSPYL2,4.865526667,32.3179,4.725396,3.8,3.716775,25.3942
TSPYL4,10.31471583,48.7626,8.365248,1.7,3.730755,7.24957
TSPYL5,1.605422167,3.38276,1.657196,2.9,0.979508,0.81716975
TSPYL6,0.147907417,0.1,0.100927,0.1,0.1,0.27749325
TSR1,2.268350833,2.6135,2.590036,3.2,0.363766,1.00363225
TSR2,9.545571667,13.9533,31.87828,5.6,7.207,1.16146625
TSSC1,1.254876083,2.12977,0.678525,0.5,0.233417,0.3023717
TSSC4,0.1021955,0.1,0.1,0.1,0.1,0.1
TSSK1B,0.10326675,0.1,0.1,0.1,0.1,0.1
TSSK2,0.1,0.1,0.1,0.1,0.1,0.1
TSSK3,0.178407833,0.1,0.1608286,0.1,0.193437,0.10127
TSSK4,0.48408625,0.213105,0.3633392,0.4,0.1,0.188534
TSSK6,0.1,0.1,0.1,0.1,0.1,0.1
TST,5.3191925,0.1,0.7483042,0.5,1.09574,0.398802875
TSTA3,0.148899583,0.1,0.1012748,0.1,0.2355115,0.06236415
TSTD1,0.40057075,0.95668,1.993039,1.0,1.33413,0.881042
TSTD2,0.325826667,0.1,0.1,0.1,0.355632,0.1
TTBK1,0.1583405,0.1,0.10356,0.1,0.145812,0.07654135
TTBK2,2.815366667,6.32097,2.343218,1.9,1.43841,1.7399725
TTC1,16.83313167,22.0467,21.30074,12.1,6.047765,22.1048
TTC12,1.70645175,0.435543,0.4249572,0.4,0.8324805,0.26175275
TTC13,2.394879167,4.50958,2.56338,3.0,0.7051815,2.0177425
TTC14,5.833513333,9.07575,3.405368,4.1,0.8110155,5.16534
TTC16,0.1,0.1,0.104374,0.1,0.1,0.083989625
TTC17,5.310440833,5.47726,3.698034,6.7,3.073055,3.542385
TTC18,2.85624975,1.50442,0.4080516,0.2,0.1153345,0.86551125
TTC19,6.023185,12.3025,2.2450104,2.7,2.0119,3.0609175
TTC21A,0.28076575,0.175676,0.1439852,0.1,0.2660355,0.186113
TTC21B,2.408324167,5.09096,3.262718,1.9,1.434275,2.608595
TTC22,0.1,0.1,0.1,0.1,0.1,0.087095625
TTC23,1.859298333,0.301408,0.7305624,0.3,0.5899035,0.3621885
TTC23L,0.2906435,0.402464,0.1008146,0.1,0.1,0.183401
TTC24,0.1,0.1,0.1,0.1,0.1,0.1
TTC25,0.565329667,0.734901,0.305653,0.1,0.1004395,1.15475625
TTC26,0.666412333,1.01596,0.2386096,0.5,0.240187,0.2974985
TTC27,1.384761583,2.78858,2.279914,1.9,0.703025,0.75122225
TTC28,1.762565,1.43571,0.7804894,1.3,1.0118285,0.441465
TTC28-AS1,0.487470417,3.14828,3.217624,0.1,0.94179,2.4295825
TTC29,0.175497083,0.437373,0.1483766,0.1,0.1,0.161033175
TTC3,13.1280425,32.0006,13.97362,9.2,3.975125,30.01035
TTC30A,2.197771667,0.742479,1.1305896,0.2,0.1877925,0.460771
TTC30B,1.584946,0.423338,0.6809424,0.3,0.333599,0.3244645
TTC31,1.129176833,0.43847,0.8425806,1.3,0.73499,0.261068475
TTC32,1.753186583,1.14968,2.744542,0.9,0.3691995,0.47865675
TTC33,1.481457333,5.6878,1.624318,1.1,0.586473,1.3617475
TTC34,0.1,0.1,0.1,0.1,0.1,0.1
TTC35,21.14916667,9.43648,26.806036,4.4,4.186805,4.7066325
TTC36,0.1,0.1,0.1,0.1,0.1,0.1
TTC37,7.272665833,13.0203,8.379266,7.5,2.756705,8.3195525
TTC38,1.094409167,0.190833,0.2838988,0.7,0.671593,0.188569
TTC39A,0.135734917,0.274177,0.1460892,0.4,0.1,0.08522305
TTC39B,2.134021667,5.4717,0.4910042,0.7,0.973058,1.1845075
TTC39C,1.124233417,4.57147,0.7791238,0.9,1.4944265,1.250828
TTC3P1,1.592486917,2.75007,0.6730856,0.8,0.836292,7.13229
TTC4,1.900080833,3.17786,1.2463718,1.0,0.552263,0.7015205
TTC40,0.101872917,0.1,0.1,0.1,0.1,0.101391425
TTC5,0.63872575,1.11014,0.7715316,0.4,0.473802,0.080763275
TTC7A,0.1,0.1,0.3906368,2.2,0.1,0.1
TTC7B,3.5979775,7.30411,1.792398,1.5,2.937,8.02032
TTC8,1.942413417,1.98601,1.709993,0.8,0.3961425,0.949996
TTC9,0.362129,6.60969,0.2669402,0.1,0.34374,1.6879
TTC9B,0.156562167,2.21003,0.4766946,0.1,1.338118,1.846788
TTC9C,2.469781667,5.22943,1.7641326,1.4,1.095546,0.71543425
TTF1,1.2546595,1.61265,2.167042,1.4,0.556149,0.43119925
TTF2,0.574932417,0.147477,0.7472624,1.4,0.2402825,0.2705355
TTI1,1.6058055,1.66552,1.606752,1.0,0.5257895,0.6528325
TTI2,0.729922083,0.680081,0.4336422,0.5,0.2377365,0.1
TTK,0.1,0.1,0.1469216,0.1,0.1,0.079287825
TTL,2.034093583,0.1,1.7429256,1.7,1.38843,0.096075025
TTL,2.3976085,3.41011,9.5112214,0.9,0.1,3.8568425
TTLL1,1.638270167,1.69177,1.1155624,0.4,0.451587,0.9115535
TTLL10,0.1,0.1,0.1,0.1,0.1883585,0.1
TTLL11,0.733446167,0.891444,3.757152,0.2,2.6856,0.95528125
TTLL12,0.288324583,0.1,0.100542,0.1,0.19504,0.149247925
TTLL13,0.132212167,0.1,0.1025224,0.1,0.1,0.08947725
TTLL2,0.1,0.1,0.1662548,0.1,0.1,0.0634547
TTLL3,1.5081675,0.501192,0.4809256,0.8,0.2297805,0.37259275
TTLL4,5.061326667,0.429261,1.4626502,0.7,0.2969405,0.411436
TTLL5,2.945556667,4.79516,3.505692,1.9,2.514385,2.6608425
TTLL6,0.377340917,0.297544,0.1202652,0.1,0.1,0.073437225
TTLL7,3.1833685,16.3541,64.07212,0.6,2.468545,15.106325
TTLL9,0.169578083,0.164678,0.1503298,0.1,0.1,0.1237225
TTN,0.312350667,0.815037,0.1491958,0.3,0.912576,0.77726525
TTPA,1.59741275,0.378176,0.1603682,0.1,0.1,0.305164
TTPAL,1.4281975,2.36479,0.888508,0.9,0.5725735,0.62379925
TTR,0.1,0.1,0.1,0.1,0.1,0.107533
TTTY1,0.1,0.1,0.1,0.1,0.1,0.088598025
TTTY1,0.1,0.1,0.1,0.1,0.1,0.088598025
TTTY10,0.304806667,0.162212,0.2521286,0.2,0.1,0.25711325
TTTY11,0.1,0.1,0.1,0.1,0.1,0.1
TTTY12,0.1,0.1,0.1,0.1,0.1,0.1
TTTY13,0.1,0.1,0.1,0.1,0.1,0.1
TTTY14,0.1065805,0.1,0.1,0.1,0.1,0.1
TTTY15,0.476756417,2.13178,1.219366,1.6,0.1,0.438329
TTTY16,0.1,0.1,0.1,0.1,0.1,0.1
TTTY17A,0.1,0.1,0.1,0.1,0.1,0.1
TTTY17A,0.1,0.1,0.1,0.1,0.1,0.1
TTTY17A,0.1,0.1,0.1,0.1,0.1,0.1
TTTY18,0.1,0.1,0.1,0.1,0.1,0.1
TTTY19,0.1,0.1,0.1,0.1,0.1,0.1
TTTY1B,0.1,0.1,0.1,0.1,0.1,0.1
TTTY1B,0.1,0.1,0.1,0.1,0.1,0.1
TTTY2,0.1,0.1,0.1,0.1,0.1,0.078437975
TTTY2,0.1,0.1,0.1,0.1,0.1,0.078437975
TTTY20,0.1,0.1,0.1,0.1,0.1,0.1
TTTY21,0.1,0.1,0.1,0.1,0.1,0.1
TTTY21B,0.1,0.1,0.1,0.1,0.1,0.1
TTTY22,0.1,0.1,0.1,0.1,0.1,0.1
TTTY23B,0.1,0.1,0.1,0.1,0.1,0.1
TTTY23B,0.1,0.1,0.1,0.1,0.1,0.1
TTTY3,0.1,0.1,0.1,0.1,0.1,0.1
TTTY3B,0.1,0.1,0.1,0.1,0.1,0.1
TTTY4,0.1,0.1,0.1,0.1,0.1,0.1
TTTY4,0.1,0.1,0.1,0.1,0.1,0.1
TTTY4B,0.1,0.1,0.1,0.1,0.1,0.1
TTTY5,0.1,0.1,0.1,0.1,0.1,0.1
TTTY6,0.1,0.1,0.1,0.1,0.1,0.1
TTTY6,0.1,0.1,0.1,0.1,0.1,0.1
TTTY6B,0.1,0.1,0.1,0.1,0.1,0.1
TTTY6B,0.1,0.1,0.1,0.1,0.1,0.1
TTTY7,0.1,0.1,0.1,0.1,0.1,0.1
TTTY7,0.1,0.1,0.1,0.1,0.1,0.1
TTTY7B,0.1,0.1,0.1,0.1,0.1,0.1
TTTY7B,0.1,0.1,0.1,0.1,0.1,0.1
TTTY8,0.1,0.1,0.1,0.1,0.1,0.1
TTTY8B,0.1,0.1,0.1,0.1,0.1,0.1
TTTY9B,0.1,0.161268,0.1,0.1,0.1,0.1
TTTY9B,0.1,0.161268,0.1,0.1,0.1,0.1
TTYH1,16.39521167,0.278724,0.5327526,0.1,0.558481,0.347811
TTYH2,10.56002333,0.751033,15.444836,2.6,9.01423,1.094149
TTYH3,1.064260833,0.44551,0.2489748,1.5,0.1,0.16879085
TUB,5.027831667,13.0793,2.2828044,0.1,0.8133505,2.7638925
TUBA1A,69.30038333,185.043,332.2276,24.9,42.0821,33.7788175
TUBA1B,56.842975,194.473,88.6662,184.6,119.15255,68.701075
TUBA1C,3.375138333,12.5675,5.415722,36.2,11.409865,5.692665
TUBA3C,0.1,0.1,0.1,0.1,0.1,0.1
TUBA3D,0.1,0.1,0.1,0.1,0.1,0.0832501
TUBA3E,0.1,0.1,0.1,0.1,0.1,0.064768475
TUBA4A,4.6817,10.8982,0.3009684,0.2,2.009325,4.4003875
TUBA4B,0.1,0.1,0.1,0.1,0.1,0.059131725
TUBA8,0.128529417,1.21697,0.1408892,0.1,0.150239,0.49525175
TUBAL3,0.1,0.1,0.1,0.1,0.1,0.1
TUBB,1.6522735,2.64961,1.4114428,4.1,2.225745,0.59804975
TUBB,1.59645125,2.64961,1.4481206,3.7,2.170555,0.5959475
TUBB,1.56777,2.64457,1.4311904,3.7,2.304085,0.5490145
TUBB,1.582444833,2.64961,1.433418,3.8,2.35786,0.5923115
TUBB,1.575368833,2.65464,1.4117036,3.7,2.461315,0.60024875
TUBB,1.539000167,2.65464,1.4635654,4.2,2.290005,0.50267875
TUBB,1.568466167,2.2793,1.4010512,3.7,2.316035,0.57247825
TUBB,1.544009417,2.40485,1.4914176,3.7,2.308645,0.631719
TUBB1,0.581580333,0.765264,0.5864144,0.6,0.2039415,0.213073
TUBB2A,24.15685083,40.6245,1.8837242,2.1,3.188695,9.532835
TUBB2B,163.47385,18.4995,11.465548,0.6,4.135385,6.7028
TUBB3,0.971621333,1.08091,0.138801,0.1,0.387037,0.50632375
TUBB4A,4.125459417,7.94624,20.814052,0.3,2.935485,18.9504
TUBB4B,3.78039,2.83232,2.550276,5.6,6.18253,1.1142475
TUBB6,0.4379355,0.286263,0.1722558,0.8,2.69862,0.33559525
TUBB8,0.102070583,0.1,0.124203,0.1,0.1,0.1
TUBBP5,0.1,0.1,0.1,0.1,0.1,0.0779399
TUBD1,0.917989583,1.35467,1.379182,0.7,0.4528695,0.59113675
TUBE1,3.368641667,8.18246,4.099528,1.3,2.22118,2.4532875
TUBG1,0.619778167,1.45273,0.4360974,0.1,1.163009,0.62262425
TUBG2,2.75809,3.64298,2.200386,0.3,1.79836,1.92412175
TUBGCP2,0.46600825,0.239162,0.2327672,0.4,0.2243465,0.178226975
TUBGCP3,1.32935775,1.8627,1.3671324,1.6,0.6890605,0.600091
TUBGCP4,3.210910833,5.6811,2.134982,1.6,0.467867,1.5551125
TUBGCP5,2.004558333,3.8628,2.456096,1.6,0.291266,1.10580625
TUBGCP6,0.219290583,0.117822,0.145025,0.2,0.108404,0.11407375
TUFM,7.8096175,1.97248,2.61978,3.2,3.272285,0.910216925
TUFT1,0.163057167,1.37623,0.3840922,0.6,0.174313,0.220988
TUG1,24.59034167,16.5066,12.050478,21.2,9.868235,9.77836
TULP1,0.1,0.1,0.1,0.1,0.1,0.1
TULP2,0.1,0.1,0.1,0.1,0.197524,0.08258175
TULP3,11.0143025,1.69824,3.326454,0.7,1.5732,1.28300225
TULP4,3.342170833,5.69353,26.80992,2.4,2.44383,3.9292125
TUSC1,0.344143667,1.72324,0.6710774,0.4,0.2754905,0.25211225
TUSC2,1.406814083,2.03059,1.6282496,0.8,0.6275685,0.677339
TUSC3,0.889027833,12.9486,0.847314,0.1,0.4413365,1.7541525
TUSC5,0.1,0.1,0.1,0.1,0.1,0.1
TUT1,0.377033,0.1,0.1309128,0.1,0.1104395,0.106994375
TWF1,4.98455,3.80475,5.489426,3.6,1.44405,2.169885
TWF2,0.1423275,0.16256,0.1311476,0.7,0.116698,0.088735425
TWIST1,0.100991167,0.1,0.1,0.1,0.423482,0.085718175
TWIST2,0.1,0.1,0.1,0.1,0.1,0.08498305
TWISTNB,1.184351917,2.60636,1.2846934,1.6,0.846313,1.51569525
TWSG1,8.6487025,3.93123,7.1349,8.3,3.7232,1.8379325
TXK,0.1,0.1,0.1,0.1,0.1,0.043847275
TXLNA,2.3529825,1.4437,1.8179552,1.5,1.81598,0.44294825
TXLNB,0.104352417,0.459299,0.175172,4.0,0.145196,0.39134225
TXLNG,2.704755833,8.97465,4.144218,4.3,1.957205,3.4019175
TXLNG2P,0.784919083,3.83804,2.02018,4.2,0.1,1.0158825
TXN,11.95835833,49.2077,18.369654,8.2,20.0402,6.451245
TXN2,6.808595833,4.30196,3.022456,1.8,2.152865,0.86341875
TXNDC11,2.861703333,2.17726,1.7030548,4.0,2.40744,0.99508
TXNDC12,14.98651583,12.2571,8.62838,13.3,8.341435,8.4805275
TXNDC15,6.92283,8.44155,3.56552,1.7,2.462805,2.1659425
TXNDC16,3.307211667,8.35456,4.050732,4.3,1.372005,2.471955
TXNDC17,5.982205833,5.79067,4.365838,2.0,1.206937,1.9936775
TXNDC2,0.153002167,0.1,0.1,0.1,0.1,0.1
TXNDC3,0.1,0.1,0.1805756,0.2,0.1,0.097816225
TXNDC5,0.682454083,3.03142,0.4818444,4.9,0.602625,0.1
TXNDC8,0.1,0.1,0.1,0.1,0.1,0.1
TXNDC9,2.587710833,2.61594,2.0978354,1.8,1.573965,1.6513275
TXNIP,19.62408917,2.69507,15.830584,21.4,20.35295,2.709615
TXNL1,15.62125583,23.7121,19.03642,12.8,5.05735,9.79437
TXNL4A,2.430986667,4.70069,3.12681,1.2,2.01815,1.58608725
TXNL4B,11.20489167,4.30912,4.787654,1.8,4.77634,1.3888975
TXNRD1,6.912176667,8.71931,4.561348,5.6,0.788,1.33860425
TXNRD2,0.1,0.1,0.1,0.1,0.1,0.1
TXNRD3,1.122217083,0.253413,0.8020246,0.5,0.179691,0.2230135
TXNRD3NB,0.1,0.1,0.1,0.1,0.1,0.100152
TYK2,0.670269667,0.169693,0.3207822,0.5,0.4042915,0.167628025
TYMP,0.1,0.1,0.1,0.1,0.1,0.1
TYMS,0.229425083,0.1,7.953808,0.2,0.1,0.1
TYR,0.1,0.1,0.1,0.1,0.1,0.08771005
TYRO3,2.808128333,1.09345,2.920178,0.1,0.652822,0.64769075
TYRO3P,0.123164333,0.1,0.1173104,0.1,0.1,0.08956035
TYROBP,1.932587833,1.3969,7.160722,81.1,1.4973,0.71652375
TYRP1,0.1,0.429207,0.108866,0.1,0.1,0.214507275
TYSND1,0.511698417,0.139608,0.5436324,0.3,0.320886,0.0877371
TYW1,2.808746667,2.34525,2.207544,2.8,0.601346,1.5672025
TYW1B,0.713515917,0.660144,0.4538862,0.8,0.1933505,0.7285
TYW3,2.29997625,3.61895,4.146558,2.0,1.887795,2.197145
TYW5,1.207880583,1.4649,1.1362214,0.7,0.5863795,0.61823
U2AF1,1.705002167,0.937995,3.127256,5.9,1.195368,0.8683685
U2AF1L4,1.4049375,0.1,0.5082788,0.8,1.838045,0.20914375
U2AF2,0.300099417,0.156943,0.2979866,0.4,0.299579,0.098070975
U2SURP,7.106094167,12.4218,7.36816,8.0,2.44889,6.2111725
UACA,1.67046775,0.651916,3.453436,1.9,8.618185,7.9075525
UAP1,3.469011667,9.63549,2.913936,6.4,0.8526675,1.6206225
UAP1L1,0.638820583,0.217416,0.477735,0.4,0.1,0.1894994
UBA1,15.98554083,8.85574,5.615704,6.3,7.817165,2.7604295
UBA2,6.478430833,14.4095,7.90438,8.1,6.77732,4.8922225
UBA3,16.676075,19.0465,19.44936,14.4,6.654335,4.2130925
UBA5,4.614964167,8.57268,3.919556,2.7,0.894957,3.93318
UBA52,7.970384167,7.60881,12.749706,25.1,16.12715,1.55119575
UBA6,2.6638525,4.57155,3.578368,2.8,1.2875575,2.1142575
UBA7,0.52461025,0.1,0.116759,2.5,1.219655,0.1189152
UBAC1,3.972974167,1.66318,2.624364,1.8,0.6625235,0.97627725
UBAC2,2.057325,2.49972,1.8309946,10.5,1.8354325,0.39835425
UBAC2-AS1,0.491837083,0.1,0.2175306,0.1,0.1,0.1797695
UBAP1,8.972051667,9.85098,8.016596,11.7,5.191965,1.580398
UBAP1L,0.126341667,0.1,0.1,0.1,0.1,0.24996325
UBAP2,7.07938,4.62517,4.893772,1.9,4.49679,1.9350195
UBAP2L,12.89889083,11.8748,8.54073,8.4,7.472775,6.7304125
UBASH3A,0.1,0.1,0.1,0.1,0.1,0.08671565
UBASH3B,0.255062417,5.55423,0.7355852,12.9,0.136524,0.7311385
UBB,127.5227917,141.982,209.8068,85.0,68.3833,5.6317925
UBC,91.43223333,98.317,87.05056,130.9,161.127,2.8480475
UBD,0.1,0.1,0.1,0.1,0.1,0.077112678
UBD,0.1,0.1,0.1,0.1,0.1,0.077112678
