gene,nOPCs_mean,aOPCs_mean,aOLs_mean,activatedaOPCs_mean,non_activatedaOPCs_mean
Ankrd55,8.876458336,8.877598418,8.938380241,9.194520154,9.068982061
Srr,9.134736203,9.362512582,9.701696371,9.086557643,9.36404412
(+)E1A_r60_a22,8.972196191,9.263498079,9.17860671,9.053524892,9.034159161
0,9.756155594,10.35553291,10.30308891,10.7202884,11.163286
Mphosph9,9.480637557,9.458441306,9.432409355,9.288697373,9.024425017
St3gal1,9.237732947,9.408015082,9.42362253,9.490285322,9.525296779
0,8.89150957,8.824758072,8.836446118,9.476265329,9.368156853
Olfr665,8.894179667,8.70962171,8.753266168,9.713207798,8.92705843
Setd8,10.420637,11.94646072,12.16422115,11.5269788,12.24039383
Myf5,8.956983576,8.861284736,8.790112425,9.331500721,9.079723846
BC002230,9.23529643,9.695979754,9.717422488,9.875261118,9.865739325
Pkia,9.72006687,8.911425753,8.876645547,9.434206234,9.356557879
Akt2,9.560685916,9.670394796,9.89639227,9.927849359,9.507341758
Fbxo36,9.016359047,10.20984027,10.10353056,10.23860306,9.990728549
LOC100045168,8.936081097,9.111086135,9.244378053,9.183308442,9.214213822
Lpar1,9.361157641,11.02218205,10.68167427,10.28255967,11.5249604
Gm3309,8.851551806,8.884580842,8.94772697,9.136694896,8.999193146
NA,8.56142705,8.644954583,8.675757944,8.77942171,8.92574468
Trmt112,8.947007306,9.162206354,9.163113066,9.30095195,9.193199954
Ube4a,11.12034127,11.27284994,11.55540743,11.36421012,11.51725387
0,8.925673755,8.917382319,9.020036733,9.085049427,8.761994536
0,8.968217395,8.852356488,8.901224048,9.18357777,9.038877676
Gm2178,8.943491806,8.861259533,8.94730207,9.061658697,8.900306442
LOC100048267,8.94202911,8.934662344,8.904537532,8.966569666,8.840221468
Lamc1,13.55722433,11.79427495,11.52866754,11.78184636,11.34101277
Asb6,10.97589093,11.3597678,11.39190354,11.82934618,11.43322488
5033403F01Rik,8.952569327,9.050672876,8.931356137,9.099717141,9.212074749
Lhfpl4,13.9214095,13.50982307,13.56771173,12.74586622,12.77986507
Gm16529,8.929300837,9.422924551,8.900788421,9.269307953,9.245163905
Gm4371,8.904956841,8.776491334,8.878239078,9.146344283,8.8758549
0,9.991231637,9.910696219,9.956006078,9.716738543,10.05791613
0,11.0918518,11.46712695,11.60132952,10.67990688,11.89678079
0,15.61694412,14.86251021,14.88971227,15.23508067,14.92193304
Gm8028,8.923667475,8.919212466,8.92840583,9.054037557,8.963082406
Gsdmd,9.982429407,9.22439257,9.040891767,9.256506293,9.099983808
0,8.891126649,8.986503918,9.092844434,9.375205982,9.031893029
Wasl,9.360189309,9.435057889,9.545485653,9.618228726,9.721333928
Scn1a,10.91448654,8.925311556,8.899115628,9.201908165,9.082739672
0,15.66393759,14.35738848,14.44733772,15.67011022,14.31590051
Tnmd,9.070965735,8.827501993,8.810262808,8.942175106,9.10174927
Tekt1,9.288078829,9.112569872,9.331190434,9.082956868,9.058449637
0,9.037810467,8.8753899,8.917586226,8.993758806,9.192413352
0,8.963849067,8.868487477,8.849746113,8.94632448,9.165595946
1110018F16Rik,10.45184969,11.50047653,11.27492499,10.70532607,11.41565554
0,9.201697312,9.430260901,9.615915783,9.238244598,9.578401172
Akap13,10.78947486,9.514847581,9.359530961,9.591496399,9.05395441
Sfmbt2,9.624642465,9.010865507,9.003854252,9.1822712,9.247693183
Snx10,10.03691001,9.165659682,9.048262842,9.436089299,9.189853213
AU015584,9.090008409,8.930981661,9.023495569,8.922834713,9.080714804
Ntrk2,9.336248072,9.035804122,8.946635635,9.141680539,8.794241625
Dph1,9.067924792,9.029380165,8.967175862,8.97745883,8.916755616
Gm3862,9.066645197,8.876670487,8.96544814,9.023388266,9.027057947
Aasdhppt,10.69107998,10.29578161,10.52266482,10.76133554,10.73456618
Khdc1c,9.07410195,8.972279004,9.119474396,9.063598133,9.541436203
C030009H01Rik,11.52425396,11.32847339,11.69273133,10.99018231,11.00021106
0,9.296319249,9.51497151,9.529142549,9.352210592,9.960421152
LOC100045845,8.997034157,9.033166101,8.946391777,9.248645769,8.943964598
Gm9174,11.18805476,10.89503678,10.90745937,11.12148934,11.38229296
Rtp3,9.037541028,8.941375798,9.039580696,9.136130399,9.115041869
Gzmn,9.099423659,8.897214621,8.864476203,8.99635894,9.044830565
Tmco3,9.77182877,9.828610933,9.911931431,9.773155932,10.16519017
5730403M16Rik,9.317756111,9.406610687,9.397776924,9.733961518,9.410605114
Rnf112,9.640527277,9.617365028,9.68234804,9.358291359,9.354524459
Sox17,9.174692533,8.936961673,8.891640197,9.035416871,8.95852401
Gm6276,14.69277954,13.84741021,13.87142414,14.5723896,13.83149824
D10Bwg1070e,14.42036845,14.48457907,14.13674345,14.27321985,15.04062888
0,9.662568621,9.309788913,9.565493457,9.16185379,9.156975115
Olfr1110,9.278645011,8.931421589,9.058665796,9.213042431,8.962961055
Tmem89,9.987385934,9.780438769,9.894341695,9.11042122,9.309773702
Ctla2b,9.383218126,9.032548727,9.163847224,9.239996074,8.913737299
Cisd2,10.43938932,10.6798733,10.93248794,10.4622145,10.70280663
Parp1,10.78352967,10.08170168,10.11912544,10.09762776,10.42994285
Avpi1,11.86498058,10.64723328,10.5724218,11.79640181,10.46770749
Dus3l,12.34176605,12.53361537,12.26302003,12.28121373,12.55835722
4921510H08Rik,9.329177746,8.908963136,9.074386005,9.165432711,8.955302406
EG666174,9.216785133,9.170482308,9.303973133,9.042970809,9.089095092
0,10.44156449,10.4108298,10.37844425,9.940742389,10.30599964
Rbm14,12.33430719,12.21306337,12.23054659,12.06738658,12.30532342
0,11.67772828,15.15690862,15.08510195,13.33352879,15.4618763
Itpr3,11.63977095,10.93651023,10.99623683,10.62178925,10.82858527
Zfyve21,10.28059682,11.48364973,11.02117689,11.15582565,11.63345443
Tm7sf2,10.23938167,9.898238014,10.03847471,9.548059316,9.884667062
1810006K21Rik,12.75148073,13.79129952,13.91012141,13.90307708,13.9078433
Mrps17,11.24969435,11.35340139,11.45748659,11.5600814,11.63885967
Nlrp4d,9.227606139,8.970848632,8.967649883,8.957222246,9.039436212
Yipf6,9.840912316,10.11564611,10.2164323,9.925163974,10.01623621
Tgfa,9.652047086,9.880063313,9.878621709,9.794680241,10.07420201
Crim1,9.651253796,10.09244,10.38447506,9.836904173,9.824480122
A430110N23Rik,9.565162285,8.991285485,8.996674027,9.185225542,8.894871644
0,13.79294442,13.27393218,13.40864585,13.72404112,13.24668556
LOC100045941,13.33204606,12.72984208,13.04459313,12.23588274,12.3805527
0,10.26298978,9.456367786,9.291416674,9.820378287,9.26868447
Trpm3,9.014306724,8.917709513,8.986146278,9.257176522,8.976411059
Ddit3,9.71906297,11.07816601,11.20402606,13.31006976,11.09649102
Scube3,10.73916678,9.375377923,9.205188542,9.077673804,9.14540628
9030617O03Rik,9.402041677,9.304073227,9.276705951,10.34591385,9.148408493
AI607873,9.167358249,8.952402298,9.054939931,9.209456803,9.082930464
Slc12a5,8.991568735,8.83616059,8.992975394,9.07733215,9.178516664
6720474J12Rik,10.20959093,10.15002407,10.26542025,9.639091234,10.20861246
NA,8.805056737,8.715566386,8.605613385,8.754029327,8.714327266
Rap1b,12.15673163,11.80978447,11.81152033,12.20720667,11.95032645
Fkbp15,11.11533001,11.29839801,11.32826699,11.41597623,11.29016079
Cyp4b1,9.170515998,9.006812014,9.095901821,8.932821834,8.937042727
Slc35a4,9.606526018,10.53511025,10.50119653,10.62011974,10.60799179
Rapgef1,11.40221786,10.82947179,10.73326174,11.03997279,10.52975005
F11,9.213709076,9.103132463,9.155174717,9.052397074,8.932970613
0,9.499934574,9.089027356,9.242518023,9.020093862,9.142113981
Shc2,9.452140873,9.060894813,9.116359125,9.106748183,9.099722126
Nudt9,12.66760722,13.65534251,13.70445317,13.95064946,13.89471731
Cnbd1,9.048810414,8.849824205,8.909103263,8.927245491,8.979490336
Akr1b3,12.26676186,13.16263383,13.2664804,12.98537399,12.87614999
Slc25a34,9.448737187,9.235671875,9.334096783,8.907472021,8.886715732
Pdap1,13.94583773,14.42226844,14.45511562,14.00720303,13.53922452
Nup153,10.86665571,10.83125091,10.93453344,11.10614313,10.75004667
LOC641089,9.909472025,8.9236643,9.078453874,8.892684974,8.970144422
0,8.963653151,8.919880565,9.200557317,8.850428793,9.051604416
0,12.01766729,11.18913584,11.03297592,10.7338959,11.75501024
ERCC-00028_121,10.00074322,9.073094346,9.07601567,9.206081197,8.941130162
Slc31a2,10.19210327,10.977081,10.85840734,10.9029281,11.15868741
Zfpm2,10.16916604,9.415416153,9.456033618,9.080709638,9.255065313
Olfr1189,9.103650451,8.98436802,9.341040337,8.960338076,9.044279874
Th,10.26579263,9.981896529,9.918468068,9.943043545,9.678093501
0,14.98040985,14.08603947,13.96815626,14.92487716,13.85217689
Gtf2e2,11.02390173,10.89747526,10.91926009,10.90126203,11.07770304
Fbxl6,9.66973065,10.19464401,9.953381401,9.822784244,10.11908067
Il4ra,9.156045137,9.171197153,9.110720311,8.947362623,9.1174158
Csrp2,13.35861957,11.0188593,9.781690032,11.10488955,10.3167083
0,9.589529323,9.748471011,9.749973863,9.398950571,9.293750141
Wdr3,10.68298464,10.50345252,10.48010193,10.6160399,10.6972085
D16H22S680E,10.62266899,11.54903989,11.2148088,11.17872335,11.66617524
Ncrna00086,9.146052402,9.083087902,8.913352202,8.842441376,8.931978392
Cenph,10.01038502,9.069691409,9.190456099,8.914910973,8.960676917
Hspg2,9.161918313,9.020018449,8.99614729,9.050877006,8.97988212
Ppnr,12.83230117,11.47931553,10.88738172,11.4741514,11.39972756
LOC331528,9.316745732,8.996004731,8.903974361,8.945750799,9.060343318
Slc12a4,13.47953253,12.01608543,11.8893548,12.36263448,11.53903306
Gm5458,9.842763497,9.070177593,9.078235022,8.907519566,9.053434194
LOC100046420,9.142965199,9.100066018,9.012288802,8.818007378,8.925396455
0,9.486834389,8.946366141,8.915026564,8.813523766,9.004127435
Serpinb3c,9.493557623,9.306040375,9.40768074,8.921335134,9.281497669
Akap7,11.55502028,12.41164924,12.42457181,11.18325643,11.94145016
Set,13.19252221,13.07749206,13.18104273,13.12349571,12.93813931
Olfr144,9.510192234,9.070577243,9.087843881,8.744907836,8.916243547
Naif1,9.175147522,9.137215352,9.104106794,9.014899211,8.954843589
Itgav,10.87211684,10.94272111,11.48888599,10.43836453,10.69789116
Olfr1426,9.23655965,9.144020005,8.99663768,8.944114062,8.886719962
Klhl11,9.868351399,9.662748265,10.02774482,9.651358924,9.901630942
9330101J02Rik,9.141815353,8.983907327,9.166001845,9.025301122,8.774097166
Trim24,12.15724603,11.78824179,11.50318584,11.42093902,11.97946658
Cst10,9.130390617,8.955112481,9.087930718,9.052055595,8.975314918
Fam71b,9.097922147,9.003881307,8.977738241,9.006163385,8.964730334
Rps16,15.92940987,15.71799802,15.79148221,15.90060297,15.6995512
Myod1,8.961855067,8.944307206,9.127770888,8.934397544,8.931962898
NA,8.726312099,8.800160733,8.795436723,8.741424209,8.753735827
Srd5a3,9.842649133,10.75216299,10.27915962,10.8410989,10.73995032
Fgfr3,9.40565248,9.148455348,9.183271674,8.954697588,9.128126834
0,8.989406349,9.181429511,9.008223283,9.201354007,8.975840063
0,9.013510747,8.989919445,8.960095561,8.991227252,8.983533812
Tars2,12.61134262,12.99994068,12.78656031,13.21521039,13.50436271
Vopp1,13.14604296,11.01576343,10.6663098,11.60911003,10.85950601
Kpna2,12.79215902,11.23754091,10.99473795,11.56814246,11.21436365
Fitm2,9.13180534,9.234594292,9.420008265,9.240753624,9.455492384
Olfr813,8.992036567,8.921929274,8.863707972,8.97856601,8.945151818
Athl1,10.90237549,9.410199916,9.208896339,9.715066424,9.015085803
Atn1,10.49098124,11.38528393,11.26232459,10.56257595,10.56340703
Nbas,9.534070167,11.98274684,11.79600872,11.1030471,12.42637545
Sel1l3,9.153975052,9.680973968,9.592475909,9.678444514,9.780448062
Abhd5,9.607935249,10.99018114,11.01611229,10.4279874,11.10840072
Lgals3bp,10.76084348,10.38130078,10.51061799,10.72216447,9.620815999
(+)E1A_r60_1,8.897507312,8.889898439,8.925615407,8.962164034,8.934162659
Sprr3,8.963694687,8.905522493,8.892101609,8.731056589,9.064913928
0,8.961315572,8.8481944,8.847758079,10.39804382,8.942574209
LOC100045870,9.047006177,9.077147163,9.028450817,9.110263045,9.050659292
Olfr433,9.03603951,8.910653446,8.904781517,9.094231535,9.012440744
Uimc1,9.766940018,8.901898703,9.052221171,8.929950559,8.902505465
NA,8.759768057,8.819736254,8.680756639,8.780578918,8.542822148
Acaa1a,14.47844577,15.83194067,15.18618338,15.23908574,15.87753833
Gm6600,8.864196639,8.827591532,8.842896726,8.978590735,8.790349699
4933401L05Rik,8.89038542,8.994560928,9.071938976,8.997475512,9.03109393
Isg20l2,9.070453839,9.206504435,9.006854286,9.250647583,9.126556698
0,12.99074798,13.25010443,13.51461956,12.32567171,12.56464428
Nfkb1,8.987977141,9.42613647,9.218701975,8.943974708,9.061575751
Syt6,10.18236067,9.956371442,9.892868073,9.387610565,9.855119257
0,8.90715245,9.601370818,9.246243535,9.085865404,9.484581954
1810013D15Rik,8.868363054,9.110649343,8.839690571,9.054992203,9.056194423
Prss38,8.791412549,9.036651116,8.934733362,8.882964898,8.991264561
Xpo4,9.356163686,9.616948065,9.604904858,9.629606736,9.797389558
Cyp27a1,8.862508758,9.504411101,9.566624161,8.987599031,9.85449385
AW552393,9.282996858,9.225952072,9.25932267,9.053021426,9.507871043
7530422B04Rik,8.912828353,9.100937025,9.002946692,8.963482914,8.935730093
Cdh4,11.18452704,9.05542711,8.991455215,9.256846156,9.082151426
Spocd1,8.982890649,9.114869481,8.969069941,8.78043827,9.006528611
Slc35a3,9.695498094,9.982653984,10.25144958,9.593658356,9.992617737
Ptprn2,9.270173864,9.001351259,9.031651287,8.907016666,9.305631643
NA,8.749170072,8.788808747,8.646163868,8.894238021,8.896764334
Gm2922,9.095393049,9.356348207,10.15355813,9.062972424,9.493135404
Ahcy,9.182087177,9.138055522,9.19264048,9.138850808,9.08467255
2310033E01Rik,8.892185878,8.870293121,8.827080959,8.788006236,9.26765484
Gm1587,8.842334528,8.828028715,8.812787679,8.947885639,9.072507587
Aldh3a2,10.3998918,10.75319349,11.44838556,10.78609465,10.96601496
Mfsd1,9.834287328,9.712866089,9.826549793,9.81371868,10.15100816
0,9.564952434,10.26593514,10.20067207,9.771184931,10.43510842
St5,9.332539832,9.71984365,9.898811671,9.07281857,9.998462211
Lin9,9.107968024,9.160453265,9.216207256,9.043642848,9.136110334
Fpr-rs3,8.807747885,8.762285488,8.922475592,8.88252269,8.948457175
Socs2,9.355397282,8.973432038,8.849512563,9.826680345,8.931669971
0,9.413554789,9.433174994,9.567318965,9.037286445,9.041793169
Kat2a,8.886211952,9.307865399,9.196532434,9.141393159,9.136280397
Tpm3,8.878506987,8.799245631,8.821252332,9.017832615,8.977740185
Olfr1465,8.905148235,8.834874846,8.883762374,8.940489299,8.880073891
Ap1b1,12.2610788,12.19070316,12.14521535,12.34846377,12.41141038
Mrpl34,10.34647904,11.20123222,11.20899047,11.26853045,11.26707474
Entpd1,8.963752963,8.874969403,8.82243709,8.967019671,8.865015646
Nup62,12.52813467,11.94091622,11.95523307,13.69927842,12.2940276
0,8.703563569,8.989004831,8.673699334,8.670621079,8.93466318
0,8.974112174,9.055333181,8.84824563,9.163645029,9.025632551
9630025I21Rik,8.913496365,9.338536467,9.113078304,8.907731136,8.94651628
Slc25a4,15.22650811,15.60396307,15.54196969,15.02144609,15.3578768
Uqcr,14.50400765,14.49996643,14.67655992,13.92541068,14.40790065
Cklf,9.472924262,9.542017553,9.360614443,9.384231281,9.53310581
Hccs,15.95829756,15.64493625,15.76256037,15.90060297,15.87753833
ETG07_105829,8.800609297,8.910109001,8.840487246,9.013292157,9.076225967
0,8.889620035,9.227005589,9.276158436,9.164985636,9.298226686
Upf3a,10.09318914,10.30972835,10.24380555,10.10091154,10.53132523
Krtap16-7,8.836331733,8.944997502,8.793361005,8.952109857,8.853837524
Prb1,8.722361108,8.961611282,8.752384364,8.718019934,8.79260784
0,10.7288426,11.08371983,11.36499123,10.67159369,11.16049109
NA,8.375186279,8.471585869,8.292102037,8.655329759,8.826506025
Wdr45,10.42942236,11.93426549,11.97279661,11.89601548,12.32238207
Gm3997,8.720587699,8.867437568,8.928826281,9.197442009,8.841540376
Gls,9.032997812,9.922341384,10.36128656,10.04803791,9.846117125
Vars,9.845173072,9.941296027,9.872404765,10.79426811,9.872121295
Impdh1,9.934958566,9.174656432,9.253450355,9.885692098,9.369187419
Gm12906,8.533285784,8.764326821,8.930571614,9.049339934,9.047169258
Irgm1,9.957199521,9.424370509,9.268442614,10.6110903,9.372424197
Kcnk13,9.019794973,12.33897541,12.0448372,12.75480128,12.84571568
C130074G19Rik,9.333694855,9.781559806,9.975414094,9.549229413,9.893597254
C1d,8.841846294,9.154937264,9.269580356,9.221022875,9.359566798
LOC100045853,8.681529953,8.910051698,8.770504285,8.820809922,8.778930221
Slc38a1,9.279539185,8.949091403,8.884794502,9.024739027,8.93103481
Eif4e,8.856789617,8.928498871,9.358856559,9.477771145,8.899710666
Gm8541,8.75877692,8.776034054,8.732938295,9.109489535,9.001219943
Gpn1,10.42973409,10.54024621,10.51967877,11.11834344,10.59824259
0,9.127208466,9.086408406,9.375058054,8.987442333,9.060441255
Klhdc10,12.85884315,12.26891375,12.18887413,12.57087421,12.25597079
Arrdc3,9.402817782,11.79914217,11.98168456,11.47523434,12.48162647
Iqsec3,8.789013055,8.831616909,8.892911818,9.105192413,8.959816525
H2-Ea,8.729632977,8.728565414,8.848069826,8.973249801,9.040427086
3110002H16Rik,8.952935717,9.436973187,9.239858186,9.327014764,9.406148457
Trappc6a,11.92675968,12.24355493,11.41963481,12.9846152,11.92172027
Gm4611,8.784875852,8.863062713,8.812243617,9.419205041,9.052259978
LOC630837,8.779299918,8.799188582,8.572441545,9.165222993,9.230766928
H2afy3,13.17028125,10.16557993,10.09987331,11.03171123,10.10449718
Foxc2,11.5560423,9.901546292,8.870265607,9.833946062,9.196501909
0,9.934537935,10.18011376,10.31249441,10.25152499,10.51312198
Gm10263,15.67969124,14.69123459,14.74863581,15.5817303,14.78227506
Ehmt2,14.79767026,13.94958019,13.97049121,14.40953772,14.42848035
Oas1d,8.767047165,9.050458375,9.170770956,9.246591742,8.956676905
Hamp2,8.874924396,8.922874299,9.030563781,9.119517284,9.173025615
Klrb1c,8.912294826,8.957688109,8.82597149,9.285945082,9.025980337
Traf4,13.73652437,9.871363097,9.335620862,11.72898414,9.615376366
Defb6,8.88631016,8.878656924,8.916148496,9.161406422,9.207857317
Pdgfra,13.70425552,9.344992719,8.836543577,10.11043761,9.394559187
Zbtb6,8.931230473,9.350272987,9.628651524,9.67741743,9.421933922
Scgb1a1,8.786181442,8.897854034,8.948181607,9.183072606,9.03888142
LOC100045044,9.425581424,9.42859531,9.472253073,9.438470929,9.538568922
LOC626410,8.675193642,8.871229446,8.835608286,9.131042864,9.079191012
Rraga,11.46682823,11.60637138,11.71739764,11.88231376,11.57153564
Myo5b,8.851581182,8.979083435,8.824275329,9.08076401,9.054343653
Gm9441,14.77763226,13.97509391,14.64898619,13.46046294,14.16842014
V1rh6,8.815113772,8.907366134,8.846704151,9.445090509,8.983449402
Ssrp1,13.71818795,12.63124853,12.71454093,13.40050811,12.82964253
Pef1,10.52934177,11.23268752,11.34985487,11.2588771,11.16725988
0,8.844469618,8.776664035,8.865810775,9.249226953,9.00358554
H2-K1,11.25796526,11.58302504,11.24425743,13.30567708,11.19458061
Trim33,10.28804718,10.05655766,10.02271385,10.15093789,10.2591634
Stam,9.019290202,9.23162858,9.386578224,9.525145777,9.497134498
NA,8.721552524,8.73075961,8.577835006,9.130883042,8.743234605
Adh4,8.78813721,8.863328094,8.873728254,9.279020705,9.081875587
NA,8.583748525,8.636064603,8.543785847,9.138212971,8.661889762
Nsmce4a,12.1695214,12.58831045,12.63404263,12.6239858,12.63499664
Plau,8.868200332,8.845398547,8.821017228,9.0736373,9.150038561
Clcnka,8.82669472,8.860449117,8.871353616,8.898582557,8.874462594
Fam114a2,9.140138447,9.675871639,9.764199648,9.728569222,9.683949163
Pcdh7,9.224982777,9.105440524,8.931631602,9.369976017,8.88122467
1700009P17Rik,9.196283357,9.337997351,9.34628048,9.469941112,9.144536315
0,9.080070237,8.846760443,8.962114868,9.017700363,9.077868694
Gosr1,10.67822668,11.53303585,11.46826543,11.70224058,11.90418636
Ggnbp2,12.23471388,12.0372415,12.01862903,12.23968069,12.37450897
