gene,h4_mean,h24_mean,h48_mean,h72_mean,d7_mean,d21_mean,d28_mean
#N/A,614.0269682,594.2599263,583.110454,737.2708908,599.881315,513.3011588,590.3210591
Aldh1a1,834.7663336,663.1133535,440.4803205,412.3365672,482.0098202,991.8041298,966.3471732
Gnb5,188.0439169,184.8966822,152.4860073,176.667904,168.9918143,178.577067,162.8045677
Gnb5,210.1938764,236.0301693,197.9043479,244.8288353,223.8530108,174.8773084,194.0544071
Rassf5,115.9158885,127.9424666,138.7176194,111.0272587,145.8021457,141.3419361,148.5347123
Pdlim3,108.538539,105.4756936,123.8569149,141.9192892,142.9368235,140.4760296,163.7308552
Mxi1,87.16071425,84.50527323,80.18278733,110.0011639,92.97429337,79.14520668,90.58293698
Bad,259.4225888,313.8947219,292.4725875,268.3067456,278.1428388,283.1576326,264.8216912
Itgb7,306.9971777,319.4578127,419.8882158,270.0627394,212.9385295,314.425871,220.72629
Gfra2,178.7161201,189.2253921,163.6500245,198.085639,193.4382186,173.2968868,171.6622311
Idi1,1192.623881,775.4608761,353.5153832,340.6643463,259.8329706,294.39357,269.1658607
Crhbp,77.78665379,72.61281991,66.66796829,75.27279979,72.24997612,63.94736018,64.70310623
Crhbp,85.90988825,85.05704226,78.36119787,86.16671568,86.09434158,60.7646214,78.89933439
Nr2f6,583.7536791,634.0810986,783.7205648,657.8706708,766.1980025,712.9581582,774.000452
Bet1l,80.35197728,95.7338902,87.57748972,117.4770278,96.51566974,71.01789045,90.25490151
Slc4a4,624.0738387,369.6829886,461.3571011,470.5187587,692.2457574,1238.857096,1111.369464
Sigmar1,764.512382,936.8488079,901.5478935,818.2071355,845.6588221,771.416294,788.1800111
Nkx6-1,119.3874437,137.1020133,145.8251561,164.38018,139.4514976,168.2719328,154.6221863
Masp1,272.779227,303.2572938,222.6818338,402.6849551,334.9325157,241.2167871,322.0564929
Msn,63.11484325,107.1865442,78.50851196,105.3810264,80.09813738,66.74592736,73.78766313
Cdon,95.29813042,87.77989364,92.79871557,110.0165577,82.47596489,80.47319702,80.62443183
Chad,71.22419477,59.74935455,80.59401379,53.52778002,63.29675288,92.10253188,64.1536099
#N/A,63.94728717,65.42318671,69.36582845,82.74068912,76.66461752,49.49851403,66.60689928
LOC100912455,222.7125747,198.3782052,195.2094818,176.1533815,191.2481549,229.9178329,233.9947538
Hspa13,120.0559077,122.2456244,139.6776515,91.99638669,110.273296,141.4609661,136.3509787
LOC497963,197.5446442,217.5831417,172.4337167,248.8710565,189.8113776,140.2215614,174.0261219
Nkx2-5,240.9707515,241.6103276,250.8854027,217.5665516,206.4960032,193.6867461,221.237785
Cyb5a,477.1263123,462.858199,451.8161088,641.0978532,706.7520678,568.0057796,664.2651876
Muc1,185.5440832,186.2968437,209.2295352,156.8884876,153.2772042,195.6482973,193.745558
#N/A,1419.8938,1132.726983,1150.101945,1123.74449,996.4422956,1153.234369,1007.124973
Snca,184.1316597,164.1670334,115.945057,127.3269864,138.1048974,160.1250393,174.7503904
Snca,603.232316,557.2373368,470.7448003,433.5526269,461.3060171,582.8012192,611.9047912
Rims1,33.10473275,27.82858633,26.19071147,32.08029798,25.07532442,27.69058759,25.87844489
#N/A,144.3756731,142.7163159,117.1133595,154.2896352,130.9295685,83.94637328,120.7354597
#N/A,17.29264446,17.65148552,17.15280208,19.19283238,20.28345179,15.45217374,19.15517281
Slc11a2,82.31759196,59.21754991,59.59881637,67.12977279,70.26023315,63.74692599,63.14968439
Slc11a2,713.1235943,557.9249111,493.0222333,486.7429665,657.6108151,639.703622,610.1343683
Magt1,172.6764533,190.7188621,146.3813543,429.9514472,241.8736014,136.6691712,209.0464242
Hfe,101.8577007,104.4510951,85.73776985,121.0477797,111.8520477,67.19057236,95.12230306
Mchr1,108.1878533,141.2849518,124.0198616,137.8753183,119.0678986,96.36251024,109.4485287
#N/A,351.0487173,338.7475432,323.2510251,391.1025704,340.2458459,261.716862,300.7474811
Klrd1,29.71227356,25.68565383,27.88607941,24.14453232,21.55032321,32.31993857,22.5738189
#N/A,1368.211634,995.9527823,1068.184381,1249.818773,2197.836393,1864.3346,2475.143676
Bhlhe40,262.2750935,294.0545829,168.1517381,287.8168942,260.5652227,163.0941242,239.2894387
Klrk1,218.0647647,205.333864,208.314473,253.9320586,206.2459287,191.8313023,197.4664454
Sh3gl2,256.6201878,265.6302164,164.3785892,290.8469472,206.7135781,201.9509876,224.7690168
Sh3gl3,635.495597,790.9891572,635.9107752,380.7986106,688.2674193,872.6310538,623.468617
LOC103689983,560.7762707,598.8573351,377.8631418,814.6539618,936.3390498,379.2165908,643.0584227
Naaladl1,80.24620629,65.43887206,75.32683153,64.02038004,59.28138261,73.77870689,62.29214211
LOC100910467,89.11878525,78.9797612,69.82163046,87.53253241,63.81801024,64.24243239,63.11032455
Il7,24.45194596,21.40978573,22.12236988,19.93159339,19.30597501,22.25754797,18.91161185
Ifng,87.45732777,67.5504492,78.69728903,70.18680798,62.90395118,70.46248375,63.67064805
Abcb11,137.0879156,122.6955147,122.0356605,143.4967916,123.1838545,108.1984801,112.3818985
#N/A,148.7777129,138.4597269,119.8021587,152.0575751,131.5043452,108.7020327,123.7180153
Smad9,118.3696422,124.9212515,133.3856957,134.6146543,109.0736321,126.5596647,110.5098846
#N/A,324.9600437,453.6583801,363.6805487,357.8605923,406.8788162,276.1529882,393.5982569
Sycn,459.1557,415.5252836,363.1120534,433.2117845,350.4552857,371.5978882,345.4923156
Sycn,338.8595874,295.3906621,306.5626116,353.6356129,299.7161203,270.031933,281.0606506
Sfrp4,398.1211665,372.5309126,356.4131596,381.0023107,358.0045257,289.4999742,259.9912185
Dusp5,514.0095652,533.6845258,362.82614,360.3522072,315.4860074,242.0767186,256.651927
Pdzk1,29.64454413,29.82096252,32.99135429,36.54147703,33.57847923,29.36667471,30.27179323
Cryba4,151.3331148,117.4017462,206.126289,128.5832931,134.8122205,134.4389497,130.0066792
Cryba1,180.0128291,145.0830101,158.8598991,154.6233103,131.6488308,143.9739923,132.8369806
Cd40lg,61.55588192,50.14945795,49.05615762,57.83962306,48.86092156,41.41772127,46.02024739
Prdx6,337.2104294,330.6487156,440.7546179,437.0970708,438.6122902,498.2908535,480.1832888
#N/A,14.29013036,13.00929657,13.29865887,12.64405098,13.39672891,13.04377449,13.81714811
#N/A,42.26056621,34.97824254,35.27228667,34.39628988,29.50996277,34.82738144,31.62455074
P8,293.6245061,333.3106981,530.2541237,517.3740219,549.6628963,440.2101468,558.5146856
Figf,140.7368912,139.8007461,143.1776452,147.0881128,117.9558149,111.1475884,121.7494883
Slc29a1,195.0774432,173.6769632,213.4167848,157.9035333,188.9358885,220.4039746,227.2065592
LOC100911721,435.2007957,409.4900325,466.3979952,358.9488972,332.7338066,412.7565921,342.3659164
Il15,238.8400214,184.4162056,182.3111474,233.8864771,183.6038629,174.9555753,151.6722948
Cngb1,230.005683,194.2779976,164.0315393,183.8299645,146.9350287,163.9575406,144.9605709
Nacc1,80.69317209,114.5264838,120.2094747,89.47915547,100.6529532,85.1149987,100.0559107
Arntl,133.8916129,143.5276057,110.9983107,128.1956308,114.9317949,103.0372613,126.5031492
Pafah1b3,93.66576885,116.3122177,170.5236867,79.84693948,105.3182208,159.6852247,108.3237192
Vom2r53,39.44240898,34.47612285,33.60665323,31.69364204,30.31659369,34.17103542,33.35318246
Vom2r32,82.15675034,62.22730823,67.6656737,62.31402109,55.12076263,73.30064899,62.87310166
Vom2r42,23.01962876,19.74724321,19.82707793,18.01889536,15.42274152,21.33064888,17.45399192
Vom2r18,24.59300956,21.61231944,25.53441431,21.31075927,19.62876669,24.41866289,23.11987334
Vom2r27,51.03798607,38.1814243,42.25037406,39.52125227,32.65126547,45.34546208,37.70856428
#N/A,26.44319206,23.33913828,26.50102544,21.61298465,19.37543937,26.27852553,23.0759864
Vom2r31,25.0070668,21.23041305,24.20385866,18.81056262,17.79119313,26.75647381,19.03805319
Vom2r66,179.9664259,136.7492033,181.0930952,128.1078144,110.3958675,211.9741733,122.5888345
Kcnh7,96.81834754,99.93900509,89.17767203,112.9887575,109.8781669,65.29013646,94.87991352
#N/A,50.77890599,43.0442261,53.33232146,47.67287546,46.0674693,51.38202602,50.93164755
Ddr2,84.09146389,80.36390619,122.2038077,77.20654814,91.71679458,124.381226,106.564609
Ppp1r9b,1102.268014,973.4243993,1354.657144,878.4029168,1135.506037,1416.593888,1203.367787
Klk6,3342.272929,4796.467534,3609.6631,3689.546274,3324.246287,3595.73373,4193.491077
Nrp1,173.2708415,226.4911005,466.4020838,289.9569529,564.3966657,401.8196598,451.1989378
Nrp2,105.7718339,100.4554381,125.7488261,80.47333357,81.65727548,105.3498401,89.87258555
#N/A,305.1194242,266.4787095,290.0980559,228.9999175,233.0617066,284.097861,300.9197644
Rxrg,495.7646846,522.3190183,424.1001622,359.2258196,378.2887194,605.9472655,515.8466867
Pcolce,445.0499657,373.6685037,803.6923709,423.5004461,712.6912106,698.0377411,558.6621052
#N/A,393.7315594,314.3169051,276.4888346,277.1112137,236.0241859,495.3324708,267.0471332
Ltbp3,127.7864587,99.63583253,125.6050336,89.09211756,91.99126053,125.0712616,100.9971733
Ltbp2,230.7976897,194.4584323,209.5621461,153.0680925,149.7886643,259.7406414,179.6845011
#N/A,72.91713224,56.71065821,58.94503796,56.59969913,48.25827965,70.57910152,53.22126943
Cyp2f4,198.5276669,150.7901485,148.7164414,140.6941201,123.7787733,145.6123182,132.6854548
Cd47,337.3795748,371.9285987,474.2401461,461.8242692,453.7170856,411.4830491,328.320274
Cd47,56.00968631,75.0728128,86.97819098,82.95309957,105.1616737,69.54463911,79.99760637
Cpz,543.0587347,535.2606238,556.4311545,452.0906613,526.7592436,653.5756247,686.0767115
#N/A,466.2840736,500.673198,686.738353,558.6140068,616.3998242,520.6858089,632.923648
Axin2,107.8165602,95.03667153,130.3091287,92.63878293,106.7930677,164.1948977,126.3908224
Epn1,444.7005856,338.2634387,471.432817,328.8581175,326.8372756,458.6459144,353.9693653
Dnm1l,139.5939995,156.5821262,79.12236979,252.5234334,143.55639,81.15556045,158.996723
Hcrt,582.6891896,545.6729258,658.3346841,570.9585177,556.1140056,629.0110352,583.3991516
Mstn,64.26499798,44.32481845,56.50438066,39.36558249,38.19054531,53.09485755,47.1784368
Abcc9,81.04394375,62.44720894,75.28261967,63.75670641,51.16904379,66.84881565,55.20891754
Chgb,616.5569298,512.9025613,184.1047718,212.6185275,362.644282,709.8097974,544.1174622
#N/A,61.2983063,43.91062176,46.76903099,39.93178753,35.55648523,49.96977343,40.77757078
Itgae,127.2964409,95.35467905,112.2947031,64.65672043,72.76095347,131.8915221,80.46520327
Itgae,44.64889945,34.27630757,36.85374542,30.0564058,30.62371441,45.94778895,30.0132153
Dnm1l,237.4501455,231.9035405,229.0435131,263.0562533,239.940872,208.8716049,206.3418737
Dnm1l,43.07061799,41.14076976,36.47553469,52.69684191,44.19794168,44.72070805,40.9286055
Dnm1l,32.6059183,27.65459488,25.94658007,32.76023484,27.73193967,29.39940749,26.13884865
Ppp1r15a,210.0521174,203.9507329,201.3306662,194.0903521,177.8478953,144.3641867,170.1675508
Ppp1r15a,706.3036123,749.1323825,664.674281,494.7043847,553.9248999,492.0474551,551.2710039
Kcnmb1,542.6082393,530.2542581,460.0674806,628.8901745,460.8666421,349.6111694,409.2595498
P2rx2,409.4250022,433.05475,418.9922269,520.6642337,414.7194878,361.6992847,389.514364
P2rx2,34.55607982,38.72473337,32.47089098,42.57089065,39.23973362,31.40188402,37.43612683
P2rx2,960.5993084,973.5704827,908.711503,1176.556643,967.8531429,743.8011936,877.7252489
P2rx2,110.597613,107.9769415,105.9216893,125.2978144,113.444794,95.5329945,107.5109128
Kcnj2,23.38635251,26.0090274,20.6747894,25.05655718,23.833377,19.78233819,22.16791986
Klrc3,29.13456932,29.43057824,26.51038454,31.75981896,29.73095037,23.17587954,27.62487612
#N/A,195.6612729,193.927821,191.2162353,240.3562524,188.6560142,142.2108306,181.5673415
Hpgds,170.9450361,138.4386616,142.7248284,195.3269227,223.6488609,166.8850497,210.5756893
Slc24a2,106.2278857,68.75939283,62.73700931,89.37729967,56.42598201,168.9634799,60.43257154
Cdc42bpa,246.7549918,222.2439262,246.3678104,235.0711253,236.760889,251.7234641,239.0362498
Cdc42bpb,563.8582781,570.4704397,511.2665687,635.2347525,619.1052177,497.3033083,589.121644
Rnf4,218.1911256,216.7484865,152.8915239,353.8213758,221.9961701,151.9203923,187.8160821
Gnb1,214.9378773,275.8337927,256.8047828,365.3503517,374.8627768,199.9375663,319.2195723
Gnb4,265.1714737,318.47769,249.9364519,390.4699957,288.5025335,223.7127262,274.6859231
Gja5,228.0398302,317.6108593,365.7497891,183.7987205,150.1361987,250.1593211,154.9087791
Cuzd1,73.69627066,58.55196461,74.76380106,59.06088936,58.07615956,66.59345973,60.81482898
Cuzd1,208.5917393,184.9873854,207.2311562,143.9332132,158.5327024,186.610765,181.6316597
Cubn,101.5940834,112.3510402,192.8805307,101.5947502,112.9633073,200.4569084,136.7258007
Chst10,261.0203232,193.3911257,196.1049226,157.0964207,158.571116,289.9642649,230.0981191
Thbd,787.2016898,759.2255048,679.1350957,851.3148574,720.0472706,599.2675539,651.1594892
Rph3al,370.1799781,379.8794532,408.7448377,454.5970824,433.6002124,388.3244334,417.7374303
Rph3al,193.5848677,169.9955814,135.3361448,182.3303697,203.2158633,222.4364418,369.2086896
Kcnk1,248.7077802,180.9948852,122.1280355,181.2850583,163.1850878,162.2087487,181.583801
#N/A,361.262114,290.8637519,335.203816,370.6519595,491.4855138,449.4326505,486.3001442
Egr1,4208.502917,2683.16465,1624.159327,1282.021202,1930.958791,1010.116071,1246.366555
#N/A,2029.395332,1745.12699,1710.633255,1918.667729,1592.876074,2080.878343,1580.067983
Sort1,169.1978729,157.2831446,146.3039106,172.7336579,190.7374367,207.2653398,191.6728774
Manea,43.51376958,36.16059181,36.99096133,39.73027742,33.69639729,35.67949456,35.7648939
RT1-M4,108.9983346,83.67461664,88.18356078,87.76850469,80.27876168,86.66043878,80.0317311
#N/A,1097.933976,1216.943134,1371.110548,1493.965272,1758.386818,1690.152884,1811.958388
Polr1b,239.9976723,288.168336,337.1853341,265.257651,291.3663885,266.0444336,302.9951182
Polr1a,145.4921383,178.7773384,222.4006952,191.9269428,217.0716966,211.4633688,203.4755892
Rabac1,2350.629859,2717.89048,2789.476162,2626.16675,3733.504062,3315.821187,4098.596087
LOC103689977,154.9468302,125.1556576,176.057637,153.9491263,141.9673602,157.3570624,133.9679622
LOC103689977,256.3517111,221.8603758,233.5432715,249.5626429,228.0620253,234.8563154,224.0094369
Casp2,326.651383,263.4724408,232.5613444,244.6540217,208.6514919,276.6286646,203.6588075
#N/A,20.69227263,17.78994721,19.09227233,17.6132348,17.91687888,17.81921294,18.89348948
Usf1,161.4442165,191.9874042,197.5714105,214.1614757,231.8411286,226.2788909,262.7102629
Sipa1l1,119.4793967,114.4706205,149.646192,135.4322076,160.6276692,167.5641445,177.9750367
Sorbs2,111.3417551,112.0855019,96.16026255,125.3813144,109.5124055,114.057311,123.5152201
Stmn4,1610.795907,1332.811635,1518.345428,1367.131772,1404.173668,1821.927976,1578.473276
Slc5a6,700.2315997,944.2181161,816.4299931,854.4455362,1338.405219,1114.578704,1284.716856
Acsm3,28.18631505,22.11387421,23.55075873,22.12831026,21.2695755,24.89283019,21.88911007
Grik3,596.6782912,483.2202736,619.3887942,494.1727636,465.9161389,543.5301724,469.098071
Slc24a2,136.0899316,98.82591524,108.6980603,86.58027648,81.32780529,109.8452436,93.86631946
#N/A,112.00414,83.52954738,80.67462843,75.67608406,66.93982767,85.56156122,69.30216714
Bok,578.0757828,449.8842311,561.5850308,502.3520551,404.1841478,576.3003673,455.532072
Bok,696.8130561,575.0608413,665.7012884,584.3406735,526.2901846,718.0093091,601.7977398
Cacna1g,397.9102362,331.2332941,364.8602479,292.9147192,293.3907906,403.3973831,349.1343268
P2rx2,126.6926103,93.12552935,101.9531827,82.410272,75.30538421,117.6000878,90.95529976
Gfap,2394.546974,1800.22178,2060.084392,3395.831387,2625.873352,4151.421544,4706.907915
Gfap,16949.75949,13601.55234,13850.8581,14951.8982,14600.99423,18512.28464,18615.5919
#N/A,592.3255466,615.3883034,486.0312148,542.445897,433.9844907,726.2473084,802.9641364
Apba1,99.56711859,82.11463515,82.01398668,90.56846878,72.54934396,81.78231213,69.90572273
Apba2,241.4955851,245.7979407,270.577996,183.8887658,245.4264582,405.5110501,308.0953841
Apba3,117.9782444,168.7543847,255.6630805,170.6708715,225.0308333,202.3086615,209.0074785
RT1-S3,48.42273983,44.24609592,61.39976669,62.46665412,128.8637963,86.49690085,127.2332921
#N/A,426.2849506,399.4777087,383.3234051,439.1159968,617.5665346,569.8942415,655.4126878
Trpv1,95.37052593,122.5492414,98.90793801,114.2385711,107.4461584,98.20846801,108.5196715
AABR07049783.2,602.6336943,465.1971218,418.2614875,372.3868472,316.2488615,415.8346118,357.8002103
Ogg1,184.1729495,216.0589233,257.1639072,269.6012266,265.1750025,197.5320546,226.0066922
Rfc1,92.7228797,77.31991654,105.279761,76.65371103,82.6934162,120.2931413,98.31081188
#N/A,33.83916399,22.24839773,24.10895599,18.09158134,17.80375078,30.80027552,20.05989146
#N/A,176.7070272,144.713463,136.6284521,127.5383614,127.2889928,164.6830498,132.9601481
#N/A,39.06412024,33.77313004,35.1527811,36.12718705,36.98592931,39.25269974,37.37465682
#N/A,56.48597258,40.92047681,38.16721987,45.50469864,37.37123901,32.66790069,33.60611673
Dclk1,1811.844204,3050.776118,1691.285011,2316.180518,2074.753671,1421.149571,3318.75338
#N/A,24.42528838,22.29575361,20.88201601,23.67361323,24.97149501,20.99453018,24.50076611
Ccnl1,766.7643242,538.5618956,435.9981382,632.9694179,587.7698503,380.5447004,524.0469019
Ccnl1,689.8498573,499.5346662,280.8055005,398.0127958,498.7268908,258.1155969,471.9654097
Ucp3,177.4374982,181.4876799,177.3023343,194.399354,177.834212,145.2200781,169.7101489
Slc32a1,982.4327716,831.1513657,441.6857382,573.1316462,704.4788879,1132.532712,919.9196927
Cx3cl1,647.2743247,437.2056562,540.9358715,551.5441274,612.0392373,708.3299083,737.5675263
Cx3cl1,885.1478128,444.4414943,497.134838,612.3050249,882.6428176,762.8796305,1227.719308
Angpt2,292.3377256,304.0171997,268.9636323,342.1593112,248.2784449,205.0025589,231.1682873
Inhbc,232.5414726,189.6073545,193.4090094,174.9958102,164.0398729,219.5196164,189.2582479
Slc10a2,194.8990549,166.3572163,146.2715364,178.4032125,145.3890174,132.9044616,136.0227353
Kcnk3,285.7772033,248.6818411,284.4433346,243.5070475,225.9753264,291.2772418,271.2442804
Stx7,246.1070527,213.7706219,188.5401206,468.787879,325.048995,258.3899003,217.3344239
Galr3,400.5532688,390.7469661,432.3692451,440.9193502,401.521186,384.1262752,368.1009675
Opn1mw,404.3918039,339.5554092,287.0641643,359.3879458,305.7064965,282.6844801,272.2804345
Slc14a2,931.7796638,827.6868406,744.4718862,826.9324677,670.6499747,690.2315093,651.5959425
Zfp61,170.2203512,127.7812116,117.0980666,121.5460115,106.594738,173.9474287,117.9133955
Prph,717.4719017,1188.738725,740.8116186,602.9721927,633.4148754,867.4759663,660.7744041
Nefl,6473.582926,5663.952622,2078.729643,3322.084182,3208.927269,4838.694202,5081.554518
Cnga3,200.2269067,168.8406795,162.4727431,171.534299,153.4289306,166.0927405,156.9561271
Gipc1,289.280275,282.7441462,390.3020747,289.9725121,354.1751677,349.2751866,299.6528675
Exoc2,361.9477414,406.5437293,334.2141943,392.1043446,392.5649067,397.2027075,438.5027808
Exoc2,49.74692399,44.50696183,42.73994238,44.84951679,50.87972538,54.28055265,58.98840193
LOC100911734,188.4911205,213.7803505,238.573622,169.3929649,220.412469,295.4712423,237.1033356
Exoc6,398.3354589,397.7970361,446.082894,397.0600102,384.859112,407.3683376,399.5604676
Exoc8,115.3979647,104.8066827,140.9274923,97.69084243,110.2250854,149.4684026,108.5848677
Pias3,152.5006418,207.2912495,302.7685682,160.0406829,216.6852691,331.6046126,250.3971684
Ykt6,180.2399057,195.8673506,211.9524747,178.95416,174.6939566,201.10239,187.4181482
Stx8,257.421764,248.7720059,229.5036646,227.1365887,252.9350545,248.2021549,282.4440883
